"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os09g0382500",4224.5887368685,-0.598806176378403,0.164290135804302,-3.64480906566227,0.000267590388950038,0.00859571109884469
"Os01g0872650",96.5136402894091,-2.31725700891684,0.63642974309237,-3.64102563412174,0.000271554094167316,0.00868246650892414
"Os08g0527300",54.7549593838103,-2.02830936482936,0.557146281154366,-3.64053289672302,0.000272074341112219,0.00868803293584679
"Os05g0251500",3162.32380378721,-0.456269199421436,0.125617778865094,-3.63220241229901,0.000281012557132725,0.00893933355066448
"Os03g0401300",202783.845234315,-0.59601931179006,0.16437136975541,-3.62605308136664,0.000287786222036051,0.00910759587585804
"Os03g0712700",22362.9547031032,-0.462556865158835,0.127708578540132,-3.6219717613839,0.000292366042483152,0.00920846488505896
"Os06g0681300",1710.49615730223,-1.1990407463862,0.331202992519447,-3.62025939821723,0.000294307814118263,0.00925668148691012
"Os11g0183800",2599.42396480724,-0.361739102732951,0.099962292359777,-3.61875557466215,0.000296023063952464,0.00929897732433405
"Os03g0278200",3501.40796543009,-0.571285115355185,0.15788739801562,-3.61830724006653,0.000296536240058797,0.00930345386154469
"Os02g0629200",19577.7189992548,-0.584352425534829,0.161561686236491,-3.61689976842323,0.000298152689920335,0.00931271544222128
"Os02g0832100",249.959457501737,-1.97073242436456,0.546273423508099,-3.60759344964791,0.000309050242492338,0.00955944580984307
"Os07g0445800",388.134937950997,-1.62624470011752,0.450746285603823,-3.60789373547248,0.000308692865285312,0.00955944580984307
"Os05g0280200",550.616470541237,-0.729697395230922,0.202312863814085,-3.60677705546927,0.000310023811625313,0.00957107951781517
"Os05g0370900",103.426177602235,-2.30706452407485,0.640281797268427,-3.6032017994534,0.000314321308434336,0.0096918311061344
"Os08g0110000",3497.25122358546,-0.538168122617801,0.149711517269767,-3.5947008782769,0.000324764487843189,0.00995270315064251
"Os03g0149100",215.063779910904,-1.39474128111317,0.388212474940424,-3.59272658954922,0.000327235888003006,0.00999196889390858
