gene_id,category,v3_Dharia_log2FC,v3_Dharia_padj,v3_Dharia_sig,v4_Dharia_log2FC,v4_Dharia_padj,v4_Dharia_sig,v3_PTT1_log2FC,v3_PTT1_padj,v3_PTT1_sig,v4_PTT1_log2FC,v4_PTT1_padj,v4_PTT1_sig,Dharia_status,PTT1_status
Os01g0643300,Auxin responsive gene,-0.737907102812123,,False,-0.195574609838335,1.0,False,-0.612851589143865,0.798644993573241,False,-0.605782948516495,0.827029550070038,False,never sig,never sig
Os01g0273800,Auxin responsive gene,-0.0182769462543491,1.0,False,0.0519949781252765,1.0,False,-2.22745735285342,3.63466071456992e-06,True,-2.21958200580288,1.02464225811234e-05,True,never sig,sig in both
Os06g0657500,Auxin responsive gene,0.323835100342852,0.875000677055835,False,0.890234654072014,0.691322003044318,False,-2.11031745654114,3.44548137574574e-06,True,-2.10227517643435,2.78326690650355e-05,True,never sig,sig in both
Os12g0613700,Auxin responsive gene,-0.276987407492834,0.30115187116554,False,0.013935546885402,1.0,False,-0.388125919032636,0.0013026286975232,True,-0.379324769553667,0.126443244676089,False,never sig,lost in v4 (DC3/DN3 added back)
Os05g0563400,Auxin responsive gene,-0.165621687748714,0.777615246265468,False,-0.0985126202492667,1.0,False,-1.00613597173551,1.7872374234271102e-10,True,-0.997593990495909,1.2506145634495e-10,True,never sig,sig in both
Os06g0335500,Auxin responsive gene,-0.361405766576968,0.169669196460368,False,-0.0878092808973179,1.0,False,-0.55069193233452,2.02626959819588e-05,True,-0.542169923737291,0.0032852466528244,True,never sig,sig in both
Os03g0633800,Auxin responsive gene,-0.451112848676023,0.70319973284166,False,-0.22817592695637,1.0,False,-1.59176599353768,9.81842209447114e-06,True,-1.58344809350836,2.07960329596241e-05,True,never sig,sig in both
Os06g0660200,Auxin responsive gene,-0.284551936399774,0.86875978947199,False,0.0294693760837817,1.0,False,-1.49303326020313,0.0001384740305646,True,-1.48442058375374,0.0011407838588241,True,never sig,sig in both
Os04g0671900,Auxin responsive gene,-0.388705342519071,0.437669028386358,False,-0.0940767751741517,1.0,False,-1.57886796678656,1.3091228116315201e-15,True,-1.57031185326874,7.732933842875289e-11,True,never sig,sig in both
Os01g0856500,Auxin responsive gene,-0.331703826206192,0.643744551956677,False,-0.154101423241568,1.0,False,-1.20606656534661,2.36044166100283e-07,True,-1.19732572060985,2.77429112504864e-06,True,never sig,sig in both
Os06g0232300,Auxin responsive gene,-0.487441525527458,0.572238198552894,False,-0.244982166780924,1.0,False,-1.5001353214301,9.11979256300283e-07,True,-1.49170507283061,3.66450471915498e-05,True,never sig,sig in both
Os02g0743400,Auxin responsive gene,-0.493622910675655,0.395892571075718,False,-0.184432648673155,1.0,False,-1.34153461148127,1.9997394642409e-08,True,-1.33280825948172,5.77981529611696e-06,True,never sig,sig in both
